ppv_region|master_postcode_1|lat_1|lon_1|master_postcode_2|lat_2|lon_2
Perak|32800|4.476795|100.909785|33500|4.936519|100.922545
Perak|32800|4.476795|100.909785|33600|4.84822789|100.95653474
Perak|32800|4.476795|100.909785|33700|4.7755|100.843371
Perak|32800|4.476795|100.909785|33800|4.595629|100.881679
Perak|32800|4.476795|100.909785|34000|4.854739|100.741679
Perak|32800|4.476795|100.909785|34100|5.218811|100.694352
Perak|32800|4.476795|100.909785|34140|5.241026|100.731474
Perak|32800|4.476795|100.909785|34200|5.130364|100.489281
Perak|32800|4.476795|100.909785|34250|5.075942|100.387405
Perak|32800|4.476795|100.909785|34300|5.007799|100.539492
Perak|32800|4.476795|100.909785|34350|5.01672|100.432338
Perak|32800|4.476795|100.909785|34400|4.951606|100.627351
Perak|32800|4.476795|100.909785|34500|4.975746|100.796466
Perak|32800|4.476795|100.909785|34600|4.887496|100.731136
Perak|32800|4.476795|100.909785|34650|4.836004|100.627969
Perak|32800|4.476795|100.909785|34700|4.818515|100.707882
Perak|32800|4.476795|100.909785|34800|4.704898|100.718942
Perak|32800|4.476795|100.909785|34850|4.79044161|100.71988835
Perak|32800|4.476795|100.909785|34900|4.455739|100.629332
Perak|32800|4.476795|100.909785|35000|4.198158|101.257872
Perak|32800|4.476795|100.909785|35300|4.264226|101.238723
Perak|32800|4.476795|100.909785|35350|4.243098|101.194183
Perak|32800|4.476795|100.909785|35400|4.15505965|101.18416852
Perak|32800|4.476795|100.909785|35500|4.11285|101.2865
Perak|32800|4.476795|100.909785|35600|3.998993|101.308663
Perak|32800|4.476795|100.909785|35800|3.828097|101.403616
Perak|32800|4.476795|100.909785|35900|3.683115|101.520595
Perak|32800|4.476795|100.909785|35950|3.742437|101.44945
Perak|32800|4.476795|100.909785|36000|4.023348|101.018868
Perak|32800|4.476795|100.909785|36100|3.989913|100.784908
Perak|32800|4.476795|100.909785|36200|3.908614|100.773974
Perak|32800|4.476795|100.909785|36300|3.89013|100.852814
Perak|32800|4.476795|100.909785|36400|3.895621|100.935938
Perak|32800|4.476795|100.909785|36600|4.11174585|101.03636145
Perak|32800|4.476795|100.909785|36700|4.075741|101.149636
Perak|32800|4.476795|100.909785|36800|4.182015|100.939032
Perak|32900|4.26671419|100.90588587|33000|4.772271|100.942079
Perak|32900|4.26671419|100.90588587|33100|5.703793|100.998771
Perak|32900|4.26671419|100.90588587|33300|5.430877|101.128309
Perak|32900|4.26671419|100.90588587|33400|5.108048|100.967553
Perak|32900|4.26671419|100.90588587|33500|4.936519|100.922545
Perak|32900|4.26671419|100.90588587|33600|4.84822789|100.95653474
Perak|32900|4.26671419|100.90588587|33700|4.7755|100.843371
Perak|32900|4.26671419|100.90588587|33800|4.595629|100.881679
Perak|32900|4.26671419|100.90588587|34000|4.854739|100.741679
Perak|32900|4.26671419|100.90588587|34100|5.218811|100.694352
Perak|32900|4.26671419|100.90588587|34140|5.241026|100.731474
Perak|32900|4.26671419|100.90588587|34200|5.130364|100.489281
Perak|32900|4.26671419|100.90588587|34250|5.075942|100.387405
Perak|32900|4.26671419|100.90588587|34300|5.007799|100.539492
Perak|32900|4.26671419|100.90588587|34350|5.01672|100.432338
Perak|32900|4.26671419|100.90588587|34400|4.951606|100.627351
Perak|32900|4.26671419|100.90588587|34500|4.975746|100.796466
Perak|32900|4.26671419|100.90588587|34600|4.887496|100.731136
Perak|32900|4.26671419|100.90588587|34650|4.836004|100.627969
Perak|32900|4.26671419|100.90588587|34700|4.818515|100.707882
Perak|32900|4.26671419|100.90588587|34800|4.704898|100.718942
Perak|32900|4.26671419|100.90588587|34850|4.79044161|100.71988835
Perak|32900|4.26671419|100.90588587|34900|4.455739|100.629332
Perak|32900|4.26671419|100.90588587|35000|4.198158|101.257872
Perak|32900|4.26671419|100.90588587|35300|4.264226|101.238723
Perak|32900|4.26671419|100.90588587|35350|4.243098|101.194183
Perak|32900|4.26671419|100.90588587|35400|4.15505965|101.18416852
Perak|32900|4.26671419|100.90588587|35500|4.11285|101.2865
Perak|32900|4.26671419|100.90588587|35600|3.998993|101.308663
Perak|32900|4.26671419|100.90588587|35800|3.828097|101.403616
Perak|32900|4.26671419|100.90588587|35900|3.683115|101.520595
Perak|32900|4.26671419|100.90588587|35950|3.742437|101.44945
Perak|32900|4.26671419|100.90588587|36000|4.023348|101.018868
Perak|32900|4.26671419|100.90588587|36100|3.989913|100.784908
Perak|32900|4.26671419|100.90588587|36200|3.908614|100.773974
Perak|32900|4.26671419|100.90588587|36300|3.89013|100.852814
Perak|32900|4.26671419|100.90588587|36400|3.895621|100.935938
Perak|32900|4.26671419|100.90588587|36600|4.11174585|101.03636145
Perak|32900|4.26671419|100.90588587|36700|4.075741|101.149636
Perak|32900|4.26671419|100.90588587|36800|4.182015|100.939032
Perak|33000|4.772271|100.942079|33100|5.703793|100.998771
Perak|33000|4.772271|100.942079|33300|5.430877|101.128309
Perak|33000|4.772271|100.942079|33400|5.108048|100.967553
Perak|33000|4.772271|100.942079|33500|4.936519|100.922545
Perak|33000|4.772271|100.942079|33600|4.84822789|100.95653474
Perak|33000|4.772271|100.942079|33700|4.7755|100.843371
Perak|33000|4.772271|100.942079|33800|4.595629|100.881679
Perak|33000|4.772271|100.942079|34000|4.854739|100.741679
Perak|33000|4.772271|100.942079|34100|5.218811|100.694352
Perak|33000|4.772271|100.942079|34140|5.241026|100.731474
Perak|33000|4.772271|100.942079|34200|5.130364|100.489281
Perak|33000|4.772271|100.942079|34250|5.075942|100.387405
Perak|33000|4.772271|100.942079|34300|5.007799|100.539492
Perak|33000|4.772271|100.942079|34350|5.01672|100.432338
Perak|33000|4.772271|100.942079|34400|4.951606|100.627351
Perak|33000|4.772271|100.942079|34500|4.975746|100.796466
Perak|33000|4.772271|100.942079|34600|4.887496|100.731136
Perak|33000|4.772271|100.942079|34650|4.836004|100.627969
Perak|33000|4.772271|100.942079|34700|4.818515|100.707882
Perak|33000|4.772271|100.942079|34800|4.704898|100.718942
Perak|33000|4.772271|100.942079|34850|4.79044161|100.71988835
Perak|33000|4.772271|100.942079|34900|4.455739|100.629332
Perak|33000|4.772271|100.942079|35000|4.198158|101.257872
Perak|33000|4.772271|100.942079|35300|4.264226|101.238723
Perak|33000|4.772271|100.942079|35350|4.243098|101.194183
Perak|33000|4.772271|100.942079|35400|4.15505965|101.18416852
Perak|33000|4.772271|100.942079|35500|4.11285|101.2865
Perak|33000|4.772271|100.942079|35600|3.998993|101.308663
Perak|33000|4.772271|100.942079|35800|3.828097|101.403616
Perak|33000|4.772271|100.942079|35900|3.683115|101.520595
Perak|33000|4.772271|100.942079|35950|3.742437|101.44945
Perak|33000|4.772271|100.942079|36000|4.023348|101.018868
Perak|33000|4.772271|100.942079|36100|3.989913|100.784908
Perak|33000|4.772271|100.942079|36200|3.908614|100.773974
Perak|33000|4.772271|100.942079|36300|3.89013|100.852814
Perak|33000|4.772271|100.942079|36400|3.895621|100.935938
Perak|33000|4.772271|100.942079|36600|4.11174585|101.03636145
Perak|33000|4.772271|100.942079|36700|4.075741|101.149636
Perak|33000|4.772271|100.942079|36800|4.182015|100.939032
Perak|33100|5.703793|100.998771|33300|5.430877|101.128309
Perak|33100|5.703793|100.998771|33400|5.108048|100.967553
Perak|33100|5.703793|100.998771|33500|4.936519|100.922545
Perak|33100|5.703793|100.998771|33600|4.84822789|100.95653474
Perak|33100|5.703793|100.998771|33700|4.7755|100.843371
Perak|33100|5.703793|100.998771|33800|4.595629|100.881679
Perak|33100|5.703793|100.998771|34000|4.854739|100.741679
Perak|33100|5.703793|100.998771|34100|5.218811|100.694352
Perak|33100|5.703793|100.998771|34140|5.241026|100.731474
Perak|33100|5.703793|100.998771|34200|5.130364|100.489281
Perak|33100|5.703793|100.998771|34250|5.075942|100.387405
Perak|33100|5.703793|100.998771|34300|5.007799|100.539492
Perak|33100|5.703793|100.998771|34350|5.01672|100.432338
Perak|33100|5.703793|100.998771|34400|4.951606|100.627351
Perak|33100|5.703793|100.998771|34500|4.975746|100.796466
Perak|33100|5.703793|100.998771|34600|4.887496|100.731136
Perak|33100|5.703793|100.998771|34650|4.836004|100.627969
Perak|33100|5.703793|100.998771|34700|4.818515|100.707882
Perak|33100|5.703793|100.998771|34800|4.704898|100.718942
Perak|33100|5.703793|100.998771|34850|4.79044161|100.71988835
Perak|33100|5.703793|100.998771|34900|4.455739|100.629332
Perak|33100|5.703793|100.998771|35000|4.198158|101.257872
Perak|33100|5.703793|100.998771|35300|4.264226|101.238723
Perak|33100|5.703793|100.998771|35350|4.243098|101.194183
Perak|33100|5.703793|100.998771|35400|4.15505965|101.18416852
Perak|33100|5.703793|100.998771|35500|4.11285|101.2865
Perak|33100|5.703793|100.998771|35600|3.998993|101.308663
Perak|33100|5.703793|100.998771|35800|3.828097|101.403616
Perak|33100|5.703793|100.998771|35900|3.683115|101.520595
Perak|33100|5.703793|100.998771|35950|3.742437|101.44945
Perak|33100|5.703793|100.998771|36000|4.023348|101.018868
Perak|33100|5.703793|100.998771|36100|3.989913|100.784908
Perak|33100|5.703793|100.998771|36200|3.908614|100.773974
Perak|33100|5.703793|100.998771|36300|3.89013|100.852814
Perak|33100|5.703793|100.998771|36400|3.895621|100.935938
Perak|33100|5.703793|100.998771|36600|4.11174585|101.03636145
Perak|33100|5.703793|100.998771|36700|4.075741|101.149636
Perak|33100|5.703793|100.998771|36800|4.182015|100.939032
Perak|33300|5.430877|101.128309|33400|5.108048|100.967553
Perak|33300|5.430877|101.128309|33500|4.936519|100.922545
Perak|33300|5.430877|101.128309|33600|4.84822789|100.95653474
Perak|33300|5.430877|101.128309|33700|4.7755|100.843371
Perak|33300|5.430877|101.128309|33800|4.595629|100.881679
Perak|33300|5.430877|101.128309|34000|4.854739|100.741679
Perak|33300|5.430877|101.128309|34100|5.218811|100.694352
Perak|33300|5.430877|101.128309|34140|5.241026|100.731474
Perak|33300|5.430877|101.128309|34200|5.130364|100.489281
Perak|33300|5.430877|101.128309|34250|5.075942|100.387405
Perak|33300|5.430877|101.128309|34300|5.007799|100.539492
Perak|33300|5.430877|101.128309|34350|5.01672|100.432338
Perak|33300|5.430877|101.128309|34400|4.951606|100.627351
Perak|33300|5.430877|101.128309|34500|4.975746|100.796466
Perak|33300|5.430877|101.128309|34600|4.887496|100.731136
Perak|33300|5.430877|101.128309|34650|4.836004|100.627969
Perak|33300|5.430877|101.128309|34700|4.818515|100.707882
Perak|33300|5.430877|101.128309|34800|4.704898|100.718942
Perak|33300|5.430877|101.128309|34850|4.79044161|100.71988835
Perak|33300|5.430877|101.128309|34900|4.455739|100.629332
Perak|33300|5.430877|101.128309|35000|4.198158|101.257872
Perak|33300|5.430877|101.128309|35300|4.264226|101.238723
Perak|33300|5.430877|101.128309|35350|4.243098|101.194183
Perak|33300|5.430877|101.128309|35400|4.15505965|101.18416852
Perak|33300|5.430877|101.128309|35500|4.11285|101.2865
Perak|33300|5.430877|101.128309|35600|3.998993|101.308663
Perak|33300|5.430877|101.128309|35800|3.828097|101.403616
Perak|33300|5.430877|101.128309|35900|3.683115|101.520595
Perak|33300|5.430877|101.128309|35950|3.742437|101.44945
Perak|33300|5.430877|101.128309|36000|4.023348|101.018868
Perak|33300|5.430877|101.128309|36100|3.989913|100.784908
Perak|33300|5.430877|101.128309|36200|3.908614|100.773974
Perak|33300|5.430877|101.128309|36300|3.89013|100.852814
Perak|33300|5.430877|101.128309|36400|3.895621|100.935938
Perak|33300|5.430877|101.128309|36600|4.11174585|101.03636145
Perak|33300|5.430877|101.128309|36700|4.075741|101.149636
Perak|33300|5.430877|101.128309|36800|4.182015|100.939032
Perak|33400|5.108048|100.967553|33500|4.936519|100.922545
Perak|33400|5.108048|100.967553|33600|4.84822789|100.95653474
Perak|33400|5.108048|100.967553|33700|4.7755|100.843371
Perak|33400|5.108048|100.967553|33800|4.595629|100.881679
Perak|33400|5.108048|100.967553|34000|4.854739|100.741679
Perak|33400|5.108048|100.967553|34100|5.218811|100.694352
Perak|33400|5.108048|100.967553|34140|5.241026|100.731474
Perak|33400|5.108048|100.967553|34200|5.130364|100.489281
Perak|33400|5.108048|100.967553|34250|5.075942|100.387405
Perak|33400|5.108048|100.967553|34300|5.007799|100.539492
Perak|33400|5.108048|100.967553|34350|5.01672|100.432338
Perak|33400|5.108048|100.967553|34400|4.951606|100.627351
Perak|33400|5.108048|100.967553|34500|4.975746|100.796466
Perak|33400|5.108048|100.967553|34600|4.887496|100.731136
Perak|33400|5.108048|100.967553|34650|4.836004|100.627969
Perak|33400|5.108048|100.967553|34700|4.818515|100.707882
Perak|33400|5.108048|100.967553|34800|4.704898|100.718942
Perak|33400|5.108048|100.967553|34850|4.79044161|100.71988835
Perak|33400|5.108048|100.967553|34900|4.455739|100.629332
Perak|33400|5.108048|100.967553|35000|4.198158|101.257872
Perak|33400|5.108048|100.967553|35300|4.264226|101.238723
Perak|33400|5.108048|100.967553|35350|4.243098|101.194183
Perak|33400|5.108048|100.967553|35400|4.15505965|101.18416852
Perak|33400|5.108048|100.967553|35500|4.11285|101.2865
Perak|33400|5.108048|100.967553|35600|3.998993|101.308663
Perak|33400|5.108048|100.967553|35800|3.828097|101.403616
Perak|33400|5.108048|100.967553|35900|3.683115|101.520595
Perak|33400|5.108048|100.967553|35950|3.742437|101.44945
Perak|33400|5.108048|100.967553|36000|4.023348|101.018868
Perak|33400|5.108048|100.967553|36100|3.989913|100.784908
Perak|33400|5.108048|100.967553|36200|3.908614|100.773974
Perak|33400|5.108048|100.967553|36300|3.89013|100.852814
Perak|33400|5.108048|100.967553|36400|3.895621|100.935938
Perak|33400|5.108048|100.967553|36600|4.11174585|101.03636145
Perak|33400|5.108048|100.967553|36700|4.075741|101.149636
Perak|33400|5.108048|100.967553|36800|4.182015|100.939032
Perak|33500|4.936519|100.922545|33600|4.84822789|100.95653474
Perak|33500|4.936519|100.922545|33700|4.7755|100.843371
Perak|33500|4.936519|100.922545|33800|4.595629|100.881679
Perak|33500|4.936519|100.922545|34000|4.854739|100.741679
Perak|33500|4.936519|100.922545|34100|5.218811|100.694352
Perak|33500|4.936519|100.922545|34140|5.241026|100.731474
Perak|33500|4.936519|100.922545|34200|5.130364|100.489281
Perak|33500|4.936519|100.922545|34250|5.075942|100.387405
Perak|33500|4.936519|100.922545|34300|5.007799|100.539492
Perak|33500|4.936519|100.922545|34350|5.01672|100.432338
Perak|33500|4.936519|100.922545|34400|4.951606|100.627351
Perak|33500|4.936519|100.922545|34500|4.975746|100.796466
Perak|33500|4.936519|100.922545|34600|4.887496|100.731136
Perak|33500|4.936519|100.922545|34650|4.836004|100.627969
Perak|33500|4.936519|100.922545|34700|4.818515|100.707882
Perak|33500|4.936519|100.922545|34800|4.704898|100.718942
Perak|33500|4.936519|100.922545|34850|4.79044161|100.71988835
Perak|33500|4.936519|100.922545|34900|4.455739|100.629332
Perak|33500|4.936519|100.922545|35000|4.198158|101.257872
Perak|33500|4.936519|100.922545|35300|4.264226|101.238723
Perak|33500|4.936519|100.922545|35350|4.243098|101.194183
Perak|33500|4.936519|100.922545|35400|4.15505965|101.18416852
Perak|33500|4.936519|100.922545|35500|4.11285|101.2865
Perak|33500|4.936519|100.922545|35600|3.998993|101.308663
Perak|33500|4.936519|100.922545|35800|3.828097|101.403616
Perak|33500|4.936519|100.922545|35900|3.683115|101.520595
Perak|33500|4.936519|100.922545|35950|3.742437|101.44945
Perak|33500|4.936519|100.922545|36000|4.023348|101.018868
Perak|33500|4.936519|100.922545|36100|3.989913|100.784908
Perak|33500|4.936519|100.922545|36200|3.908614|100.773974
Perak|33500|4.936519|100.922545|36300|3.89013|100.852814
Perak|33500|4.936519|100.922545|36400|3.895621|100.935938
Perak|33500|4.936519|100.922545|36600|4.11174585|101.03636145
Perak|33500|4.936519|100.922545|36700|4.075741|101.149636
Perak|33500|4.936519|100.922545|36800|4.182015|100.939032
Perak|33600|4.84822789|100.95653474|33700|4.7755|100.843371
Perak|33600|4.84822789|100.95653474|33800|4.595629|100.881679
Perak|33600|4.84822789|100.95653474|34000|4.854739|100.741679
Perak|33600|4.84822789|100.95653474|34100|5.218811|100.694352
Perak|33600|4.84822789|100.95653474|34140|5.241026|100.731474
Perak|33600|4.84822789|100.95653474|34200|5.130364|100.489281
Perak|33600|4.84822789|100.95653474|34250|5.075942|100.387405
Perak|33600|4.84822789|100.95653474|34300|5.007799|100.539492
Perak|33600|4.84822789|100.95653474|34350|5.01672|100.432338
Perak|33600|4.84822789|100.95653474|34400|4.951606|100.627351
Perak|33600|4.84822789|100.95653474|34500|4.975746|100.796466
Perak|33600|4.84822789|100.95653474|34600|4.887496|100.731136
Perak|33600|4.84822789|100.95653474|34650|4.836004|100.627969
Perak|33600|4.84822789|100.95653474|34700|4.818515|100.707882
Perak|33600|4.84822789|100.95653474|34800|4.704898|100.718942
Perak|33600|4.84822789|100.95653474|34850|4.79044161|100.71988835
Perak|33600|4.84822789|100.95653474|34900|4.455739|100.629332
Perak|33600|4.84822789|100.95653474|35000|4.198158|101.257872
Perak|33600|4.84822789|100.95653474|35300|4.264226|101.238723
Perak|33600|4.84822789|100.95653474|35350|4.243098|101.194183
Perak|33600|4.84822789|100.95653474|35400|4.15505965|101.18416852
Perak|33600|4.84822789|100.95653474|35500|4.11285|101.2865
Perak|33600|4.84822789|100.95653474|35600|3.998993|101.308663
Perak|33600|4.84822789|100.95653474|35800|3.828097|101.403616
Perak|33600|4.84822789|100.95653474|35900|3.683115|101.520595
Perak|33600|4.84822789|100.95653474|35950|3.742437|101.44945
Perak|33600|4.84822789|100.95653474|36000|4.023348|101.018868
Perak|33600|4.84822789|100.95653474|36100|3.989913|100.784908
Perak|33600|4.84822789|100.95653474|36200|3.908614|100.773974
Perak|33600|4.84822789|100.95653474|36300|3.89013|100.852814
Perak|33600|4.84822789|100.95653474|36400|3.895621|100.935938
Perak|33600|4.84822789|100.95653474|36600|4.11174585|101.03636145
Perak|33600|4.84822789|100.95653474|36700|4.075741|101.149636
Perak|33600|4.84822789|100.95653474|36800|4.182015|100.939032
Perak|33700|4.7755|100.843371|33800|4.595629|100.881679
Perak|33700|4.7755|100.843371|34000|4.854739|100.741679
Perak|33700|4.7755|100.843371|34100|5.218811|100.694352
Perak|33700|4.7755|100.843371|34140|5.241026|100.731474
Perak|33700|4.7755|100.843371|34200|5.130364|100.489281
Perak|33700|4.7755|100.843371|34250|5.075942|100.387405
Perak|33700|4.7755|100.843371|34300|5.007799|100.539492
Perak|33700|4.7755|100.843371|34350|5.01672|100.432338
Perak|33700|4.7755|100.843371|34400|4.951606|100.627351
Perak|33700|4.7755|100.843371|34500|4.975746|100.796466
Perak|33700|4.7755|100.843371|34600|4.887496|100.731136
Perak|33700|4.7755|100.843371|34650|4.836004|100.627969
Perak|33700|4.7755|100.843371|34700|4.818515|100.707882
Perak|33700|4.7755|100.843371|34800|4.704898|100.718942
Perak|33700|4.7755|100.843371|34850|4.79044161|100.71988835
Perak|33700|4.7755|100.843371|34900|4.455739|100.629332
Perak|33700|4.7755|100.843371|35000|4.198158|101.257872
Perak|33700|4.7755|100.843371|35300|4.264226|101.238723
Perak|33700|4.7755|100.843371|35350|4.243098|101.194183
Perak|33700|4.7755|100.843371|35400|4.15505965|101.18416852
Perak|33700|4.7755|100.843371|35500|4.11285|101.2865
Perak|33700|4.7755|100.843371|35600|3.998993|101.308663
Perak|33700|4.7755|100.843371|35800|3.828097|101.403616
Perak|33700|4.7755|100.843371|35900|3.683115|101.520595
Perak|33700|4.7755|100.843371|35950|3.742437|101.44945
Perak|33700|4.7755|100.843371|36000|4.023348|101.018868
Perak|33700|4.7755|100.843371|36100|3.989913|100.784908
Perak|33700|4.7755|100.843371|36200|3.908614|100.773974
Perak|33700|4.7755|100.843371|36300|3.89013|100.852814
Perak|33700|4.7755|100.843371|36400|3.895621|100.935938
Perak|33700|4.7755|100.843371|36600|4.11174585|101.03636145
Perak|33700|4.7755|100.843371|36700|4.075741|101.149636
Perak|33700|4.7755|100.843371|36800|4.182015|100.939032
Perak|33800|4.595629|100.881679|34000|4.854739|100.741679
Perak|33800|4.595629|100.881679|34100|5.218811|100.694352
Perak|33800|4.595629|100.881679|34140|5.241026|100.731474
Perak|33800|4.595629|100.881679|34200|5.130364|100.489281
Perak|33800|4.595629|100.881679|34250|5.075942|100.387405
Perak|33800|4.595629|100.881679|34300|5.007799|100.539492
Perak|33800|4.595629|100.881679|34350|5.01672|100.432338
Perak|33800|4.595629|100.881679|34400|4.951606|100.627351
Perak|33800|4.595629|100.881679|34500|4.975746|100.796466
Perak|33800|4.595629|100.881679|34600|4.887496|100.731136
Perak|33800|4.595629|100.881679|34650|4.836004|100.627969
Perak|33800|4.595629|100.881679|34700|4.818515|100.707882
Perak|33800|4.595629|100.881679|34800|4.704898|100.718942
Perak|33800|4.595629|100.881679|34850|4.79044161|100.71988835
Perak|33800|4.595629|100.881679|34900|4.455739|100.629332
Perak|33800|4.595629|100.881679|35000|4.198158|101.257872
Perak|33800|4.595629|100.881679|35300|4.264226|101.238723
Perak|33800|4.595629|100.881679|35350|4.243098|101.194183
Perak|33800|4.595629|100.881679|35400|4.15505965|101.18416852
Perak|33800|4.595629|100.881679|35500|4.11285|101.2865
Perak|33800|4.595629|100.881679|35600|3.998993|101.308663
Perak|33800|4.595629|100.881679|35800|3.828097|101.403616
Perak|33800|4.595629|100.881679|35900|3.683115|101.520595
Perak|33800|4.595629|100.881679|35950|3.742437|101.44945
Perak|33800|4.595629|100.881679|36000|4.023348|101.018868
Perak|33800|4.595629|100.881679|36100|3.989913|100.784908
Perak|33800|4.595629|100.881679|36200|3.908614|100.773974
Perak|33800|4.595629|100.881679|36300|3.89013|100.852814
Perak|33800|4.595629|100.881679|36400|3.895621|100.935938
Perak|33800|4.595629|100.881679|36600|4.11174585|101.03636145
Perak|33800|4.595629|100.881679|36700|4.075741|101.149636
Perak|33800|4.595629|100.881679|36800|4.182015|100.939032
Perak|34000|4.854739|100.741679|34100|5.218811|100.694352
Perak|34000|4.854739|100.741679|34140|5.241026|100.731474
Perak|34000|4.854739|100.741679|34200|5.130364|100.489281
Perak|34000|4.854739|100.741679|34250|5.075942|100.387405
Perak|34000|4.854739|100.741679|34300|5.007799|100.539492
Perak|34000|4.854739|100.741679|34350|5.01672|100.432338
Perak|34000|4.854739|100.741679|34400|4.951606|100.627351
Perak|34000|4.854739|100.741679|34500|4.975746|100.796466
Perak|34000|4.854739|100.741679|34600|4.887496|100.731136
Perak|34000|4.854739|100.741679|34650|4.836004|100.627969
Perak|34000|4.854739|100.741679|34700|4.818515|100.707882
Perak|34000|4.854739|100.741679|34800|4.704898|100.718942
Perak|34000|4.854739|100.741679|34850|4.79044161|100.71988835
Perak|34000|4.854739|100.741679|34900|4.455739|100.629332
Perak|34000|4.854739|100.741679|35000|4.198158|101.257872
Perak|34000|4.854739|100.741679|35300|4.264226|101.238723
Perak|34000|4.854739|100.741679|35350|4.243098|101.194183
Perak|34000|4.854739|100.741679|35400|4.15505965|101.18416852
Perak|34000|4.854739|100.741679|35500|4.11285|101.2865
Perak|34000|4.854739|100.741679|35600|3.998993|101.308663
Perak|34000|4.854739|100.741679|35800|3.828097|101.403616
Perak|34000|4.854739|100.741679|35900|3.683115|101.520595
Perak|34000|4.854739|100.741679|35950|3.742437|101.44945
Perak|34000|4.854739|100.741679|36000|4.023348|101.018868
Perak|34000|4.854739|100.741679|36100|3.989913|100.784908
Perak|34000|4.854739|100.741679|36200|3.908614|100.773974
Perak|34000|4.854739|100.741679|36300|3.89013|100.852814
Perak|34000|4.854739|100.741679|36400|3.895621|100.935938
Perak|34000|4.854739|100.741679|36600|4.11174585|101.03636145
Perak|34000|4.854739|100.741679|36700|4.075741|101.149636
Perak|34000|4.854739|100.741679|36800|4.182015|100.939032
Perak|34100|5.218811|100.694352|34140|5.241026|100.731474
Perak|34100|5.218811|100.694352|34200|5.130364|100.489281
Perak|34100|5.218811|100.694352|34250|5.075942|100.387405
Perak|34100|5.218811|100.694352|34300|5.007799|100.539492
Perak|34100|5.218811|100.694352|34350|5.01672|100.432338
Perak|34100|5.218811|100.694352|34400|4.951606|100.627351
Perak|34100|5.218811|100.694352|34500|4.975746|100.796466
Perak|34100|5.218811|100.694352|34600|4.887496|100.731136
Perak|34100|5.218811|100.694352|34650|4.836004|100.627969
Perak|34100|5.218811|100.694352|34700|4.818515|100.707882
Perak|34100|5.218811|100.694352|34800|4.704898|100.718942
Perak|34100|5.218811|100.694352|34850|4.79044161|100.71988835
Perak|34100|5.218811|100.694352|34900|4.455739|100.629332
Perak|34100|5.218811|100.694352|35000|4.198158|101.257872
Perak|34100|5.218811|100.694352|35300|4.264226|101.238723
Perak|34100|5.218811|100.694352|35350|4.243098|101.194183
Perak|34100|5.218811|100.694352|35400|4.15505965|101.18416852
Perak|34100|5.218811|100.694352|35500|4.11285|101.2865
Perak|34100|5.218811|100.694352|35600|3.998993|101.308663
Perak|34100|5.218811|100.694352|35800|3.828097|101.403616
Perak|34100|5.218811|100.694352|35900|3.683115|101.520595
Perak|34100|5.218811|100.694352|35950|3.742437|101.44945
Perak|34100|5.218811|100.694352|36000|4.023348|101.018868
Perak|34100|5.218811|100.694352|36100|3.989913|100.784908
Perak|34100|5.218811|100.694352|36200|3.908614|100.773974
Perak|34100|5.218811|100.694352|36300|3.89013|100.852814
Perak|34100|5.218811|100.694352|36400|3.895621|100.935938
Perak|34100|5.218811|100.694352|36600|4.11174585|101.03636145
Perak|34100|5.218811|100.694352|36700|4.075741|101.149636
Perak|34100|5.218811|100.694352|36800|4.182015|100.939032
Perak|34140|5.241026|100.731474|34200|5.130364|100.489281
Perak|34140|5.241026|100.731474|34250|5.075942|100.387405
Perak|34140|5.241026|100.731474|34300|5.007799|100.539492
Perak|34140|5.241026|100.731474|34350|5.01672|100.432338
Perak|34140|5.241026|100.731474|34400|4.951606|100.627351
Perak|34140|5.241026|100.731474|34500|4.975746|100.796466
Perak|34140|5.241026|100.731474|34600|4.887496|100.731136
Perak|34140|5.241026|100.731474|34650|4.836004|100.627969
Perak|34140|5.241026|100.731474|34700|4.818515|100.707882
Perak|34140|5.241026|100.731474|34800|4.704898|100.718942
Perak|34140|5.241026|100.731474|34850|4.79044161|100.71988835
Perak|34140|5.241026|100.731474|34900|4.455739|100.629332
Perak|34140|5.241026|100.731474|35000|4.198158|101.257872
Perak|34140|5.241026|100.731474|35300|4.264226|101.238723
Perak|34140|5.241026|100.731474|35350|4.243098|101.194183
Perak|34140|5.241026|100.731474|35400|4.15505965|101.18416852
Perak|34140|5.241026|100.731474|35500|4.11285|101.2865
Perak|34140|5.241026|100.731474|35600|3.998993|101.308663
Perak|34140|5.241026|100.731474|35800|3.828097|101.403616
Perak|34140|5.241026|100.731474|35900|3.683115|101.520595
Perak|34140|5.241026|100.731474|35950|3.742437|101.44945
Perak|34140|5.241026|100.731474|36000|4.023348|101.018868
Perak|34140|5.241026|100.731474|36100|3.989913|100.784908
Perak|34140|5.241026|100.731474|36200|3.908614|100.773974
Perak|34140|5.241026|100.731474|36300|3.89013|100.852814
Perak|34140|5.241026|100.731474|36400|3.895621|100.935938
Perak|34140|5.241026|100.731474|36600|4.11174585|101.03636145
Perak|34140|5.241026|100.731474|36700|4.075741|101.149636
Perak|34140|5.241026|100.731474|36800|4.182015|100.939032
Perak|34200|5.130364|100.489281|34250|5.075942|100.387405
Perak|34200|5.130364|100.489281|34300|5.007799|100.539492
Perak|34200|5.130364|100.489281|34350|5.01672|100.432338
Perak|34200|5.130364|100.489281|34400|4.951606|100.627351
Perak|34200|5.130364|100.489281|34500|4.975746|100.796466
Perak|34200|5.130364|100.489281|34600|4.887496|100.731136
Perak|34200|5.130364|100.489281|34650|4.836004|100.627969
