ppv_region|master_postcode_1|lat_1|lon_1|master_postcode_2|lat_2|lon_2|time_sec
Perak|31000|4.472122|101.041221|34700|4.818515|100.707882|4193
Perak|31000|4.472122|101.041221|34800|4.704898|100.718942|4339
Perak|31000|4.472122|101.041221|34850|4.79044161|100.71988835|3784
Perak|31000|4.472122|101.041221|34900|4.455739|100.629332|4320
Perak|31000|4.472122|101.041221|35000|4.198158|101.257872|2890
Perak|31000|4.472122|101.041221|35300|4.264226|101.238723|3235
Perak|31000|4.472122|101.041221|35350|4.243098|101.194183|2739
Perak|31000|4.472122|101.041221|35400|4.15505965|101.18416852|3614
Perak|31000|4.472122|101.041221|35500|4.11285|101.2865|3207
Perak|31000|4.472122|101.041221|35600|3.998993|101.308663|3678
Perak|31000|4.472122|101.041221|35800|3.828097|101.403616|4395
Perak|31000|4.472122|101.041221|35900|3.683115|101.520595|5391
Perak|31000|4.472122|101.041221|35950|3.742437|101.44945|4847
Perak|31000|4.472122|101.041221|36000|4.023348|101.018868|4403
Perak|31000|4.472122|101.041221|36100|3.989913|100.784908|6795
Perak|31000|4.472122|101.041221|36200|3.908614|100.773974|6689
Perak|31000|4.472122|101.041221|36300|3.89013|100.852814|5744
Perak|31000|4.472122|101.041221|36400|3.895621|100.935938|5200
Perak|31000|4.472122|101.041221|36600|4.11174585|101.03636145|3117
Perak|31000|4.472122|101.041221|36700|4.075741|101.149636|3755
Perak|31000|4.472122|101.041221|36800|4.182015|100.939032|2469
Perak|31100|4.819479|101.071472|31150|4.63369275|101.14904355|2232
Perak|31100|4.819479|101.071472|31200|4.716403|101.12141|1104
Perak|31100|4.819479|101.071472|31250|4.671696|101.156726|1670
Perak|31100|4.819479|101.071472|31300|4.5397|101.124467|3150
Perak|31100|4.819479|101.071472|31550|4.50934444|101.016541|3241
Perak|31100|4.819479|101.071472|31600|4.472588|101.165236|3244
Perak|31100|4.819479|101.071472|31700|4.350328|101.114988|3926
Perak|31100|4.819479|101.071472|31750|4.421432|100.990738|3900
Perak|31100|4.819479|101.071472|31800|4.325231|101.056293|4458
Perak|31100|4.819479|101.071472|31850|4.39372302058689|101.19221718279|3946
Perak|31100|4.819479|101.071472|31900|4.311087|101.154127|4099
Perak|31100|4.819479|101.071472|32000|4.216697|100.696561|5747
Perak|31100|4.819479|101.071472|32040|4.19796114|100.66686057|6248
Perak|31100|4.819479|101.071472|32100|4.21121389|100.641323|6248
Perak|31100|4.819479|101.071472|32200|4.235521|100.650601|6125
Perak|31100|4.819479|101.071472|32300|4.212584|100.574267|inf
Perak|31100|4.819479|101.071472|32400|4.297995|100.755891|5385
Perak|31100|4.819479|101.071472|32500|4.37784054|100.68909667|5993
Perak|31100|4.819479|101.071472|32600|4.1294355|100.8280295|6620
Perak|31100|4.819479|101.071472|32610|4.36202994|100.96163389|4458
Perak|31100|4.819479|101.071472|32700|4.500985|100.780752|5026
Perak|31100|4.819479|101.071472|32800|4.476795|100.909785|3555
Perak|31100|4.819479|101.071472|32900|4.26671419|100.90588587|5216
Perak|31100|4.819479|101.071472|33000|4.772271|100.942079|1300
Perak|31100|4.819479|101.071472|33100|5.703793|100.998771|7809
Perak|31100|4.819479|101.071472|33300|5.430877|101.128309|5356
Perak|31100|4.819479|101.071472|33400|5.108048|100.967553|2916
Perak|31100|4.819479|101.071472|33500|4.936519|100.922545|1947
Perak|31100|4.819479|101.071472|33600|4.84822789|100.95653474|932
Perak|31100|4.819479|101.071472|33700|4.7755|100.843371|2067
Perak|31100|4.819479|101.071472|33800|4.595629|100.881679|2927
Perak|31100|4.819479|101.071472|34000|4.854739|100.741679|3673
Perak|31100|4.819479|101.071472|34100|5.218811|100.694352|5553
Perak|31100|4.819479|101.071472|34140|5.241026|100.731474|5912
Perak|31100|4.819479|101.071472|34200|5.130364|100.489281|4855
Perak|31100|4.819479|101.071472|34250|5.075942|100.387405|5602
Perak|31100|4.819479|101.071472|34300|5.007799|100.539492|4456
Perak|31100|4.819479|101.071472|34350|5.01672|100.432338|5244
Perak|31100|4.819479|101.071472|34400|4.951606|100.627351|3766
Perak|31100|4.819479|101.071472|34500|4.975746|100.796466|4848
Perak|31100|4.819479|101.071472|34600|4.887496|100.731136|3963
Perak|31100|4.819479|101.071472|34650|4.836004|100.627969|3914
Perak|31100|4.819479|101.071472|34700|4.818515|100.707882|3220
Perak|31100|4.819479|101.071472|34800|4.704898|100.718942|3366
Perak|31100|4.819479|101.071472|34850|4.79044161|100.71988835|2811
Perak|31100|4.819479|101.071472|34900|4.455739|100.629332|5217
Perak|31100|4.819479|101.071472|35000|4.198158|101.257872|4436
Perak|31100|4.819479|101.071472|35300|4.264226|101.238723|5055
Perak|31100|4.819479|101.071472|35350|4.243098|101.194183|4741
Perak|31100|4.819479|101.071472|35400|4.15505965|101.18416852|5160
Perak|31100|4.819479|101.071472|35500|4.11285|101.2865|4753
Perak|31100|4.819479|101.071472|35600|3.998993|101.308663|5224
Perak|31100|4.819479|101.071472|35800|3.828097|101.403616|5940
Perak|31100|4.819479|101.071472|35900|3.683115|101.520595|6937
Perak|31100|4.819479|101.071472|35950|3.742437|101.44945|6393
Perak|31100|4.819479|101.071472|36000|4.023348|101.018868|7005
Perak|31100|4.819479|101.071472|36100|3.989913|100.784908|9637
Perak|31100|4.819479|101.071472|36200|3.908614|100.773974|9532
Perak|31100|4.819479|101.071472|36300|3.89013|100.852814|8586
Perak|31100|4.819479|101.071472|36400|3.895621|100.935938|8043
Perak|31100|4.819479|101.071472|36600|4.11174585|101.03636145|6199
Perak|31100|4.819479|101.071472|36700|4.075741|101.149636|5777
Perak|31100|4.819479|101.071472|36800|4.182015|100.939032|5742
Perak|31150|4.63369275|101.14904355|31200|4.716403|101.12141|1408
Perak|31150|4.63369275|101.14904355|31250|4.671696|101.156726|550
Perak|31150|4.63369275|101.14904355|31300|4.5397|101.124467|1309
Perak|31150|4.63369275|101.14904355|31550|4.50934444|101.016541|2370
Perak|31150|4.63369275|101.14904355|31600|4.472588|101.165236|1508
Perak|31150|4.63369275|101.14904355|31700|4.350328|101.114988|2189
Perak|31150|4.63369275|101.14904355|31750|4.421432|100.990738|2660
Perak|31150|4.63369275|101.14904355|31800|4.325231|101.056293|2721
Perak|31150|4.63369275|101.14904355|31850|4.39372302058689|101.19221718279|2209
Perak|31150|4.63369275|101.14904355|31900|4.311087|101.154127|2363
Perak|31150|4.63369275|101.14904355|32000|4.216697|100.696561|5252
Perak|31150|4.63369275|101.14904355|32040|4.19796114|100.66686057|5753
Perak|31150|4.63369275|101.14904355|32100|4.21121389|100.641323|5753
Perak|31150|4.63369275|101.14904355|32200|4.235521|100.650601|5630
Perak|31150|4.63369275|101.14904355|32300|4.212584|100.574267|inf
Perak|31150|4.63369275|101.14904355|32400|4.297995|100.755891|4697
Perak|31150|4.63369275|101.14904355|32500|4.37784054|100.68909667|5304
Perak|31150|4.63369275|101.14904355|32600|4.1294355|100.8280295|5376
Perak|31150|4.63369275|101.14904355|32610|4.36202994|100.96163389|3219
Perak|31150|4.63369275|101.14904355|32700|4.500985|100.780752|5345
Perak|31150|4.63369275|101.14904355|32800|4.476795|100.909785|3158
Perak|31150|4.63369275|101.14904355|32900|4.26671419|100.90588587|4274
Perak|31150|4.63369275|101.14904355|33000|4.772271|100.942079|2698
Perak|31150|4.63369275|101.14904355|33100|5.703793|100.998771|9114
Perak|31150|4.63369275|101.14904355|33300|5.430877|101.128309|6661
Perak|31150|4.63369275|101.14904355|33400|5.108048|100.967553|4221
Perak|31150|4.63369275|101.14904355|33500|4.936519|100.922545|3252
Perak|31150|4.63369275|101.14904355|33600|4.84822789|100.95653474|3087
Perak|31150|4.63369275|101.14904355|33700|4.7755|100.843371|2574
Perak|31150|4.63369275|101.14904355|33800|4.595629|100.881679|4138
Perak|31150|4.63369275|101.14904355|34000|4.854739|100.741679|3899
